customerId,customerAge,customerPlansChanged,smsCountPerMonth,callMinutePerMonth,dataMBPerMonth,netflixStream,pickboxStream,youtubeStream,hboGoStream,viberFree,whatsappFree
1974,35,3,0,0,300,false,false,false,false,false,true
1975,70,1,0,500,0,false,false,false,false,false,false
1976,44,1,300,300,0,false,false,false,false,false,false
1977,24,3,2000,2000,10485760,false,false,false,false,false,false
1978,15,3,500,500,2048,false,false,false,false,true,false
1979,28,3,2000,1000,1024,false,false,false,false,false,true
1980,35,3,2000,2000,51200,false,false,false,false,false,true
1981,18,3,1000,1000,10485760,false,false,false,false,true,false
1982,28,5,3000,2000,3072,false,false,true,false,true,false
1983,15,4,2000,3000,5120,false,false,false,false,false,false
1984,26,4,0,0,10485760,false,false,true,false,false,true
1985,25,4,3000,1000,20480,false,false,false,true,false,false
1986,18,3,500,500,1024,false,false,false,false,true,false
1987,26,3,500,500,100,false,false,false,false,false,false
1988,33,4,1000,1000,3072,true,false,true,false,false,false
1989,29,2,0,0,300,false,false,false,false,false,false
1990,33,4,5000,5000,2048,false,false,true,false,false,false
1991,18,3,0,0,1024,false,false,false,false,true,false
1992,14,3,0,0,5120,false,false,false,false,false,true
1993,17,3,5000,1000,5120,false,false,false,false,false,true
1994,54,0,0,300,0,false,false,false,false,false,false
1995,58,0,300,0,0,false,false,false,false,false,false
1996,29,5,2678400,44640,3072,true,false,false,false,true,false
1997,26,5,5000,2000,10240,false,false,true,true,true,false
1998,27,5,1000,1000,2048,false,false,true,false,false,true
1999,30,0,500,500,0,false,false,false,false,false,false
2000,21,5,1000,2000,10485760,true,false,true,false,false,true
2001,34,2,0,0,15360,false,false,false,false,false,false
2002,53,1,0,500,0,false,false,false,false,false,false
2003,14,3,2000,5000,10485760,false,false,false,false,false,true
2004,35,3,5000,5000,2048,false,false,false,false,false,false
2005,24,4,3000,3000,5120,true,false,false,false,true,false
2006,31,5,3000,2000,25600,false,false,true,false,false,false
2007,18,5,5000,3000,10485760,false,false,false,false,false,false
2008,27,1,0,0,200,false,false,false,false,false,false
2009,26,4,2000,2000,10485760,false,false,true,false,false,true
2010,28,4,300,300,1024,true,false,false,false,false,true
2011,19,3,500,500,2048,false,false,false,false,false,true
2012,35,3,2678400,44640,20480,false,false,false,false,false,true
2013,22,4,2678400,44640,5120,false,true,true,false,true,false
2014,28,3,500,500,20480,false,false,false,false,false,true
2015,16,3,5000,2000,3072,false,false,false,false,true,false
2016,23,3,5000,3000,5120,false,false,false,false,true,false
2017,20,4,0,0,5120,false,false,true,false,false,true
2018,32,4,1000,3000,1024,false,false,false,true,false,false
2019,23,4,500,500,3072,false,false,true,false,false,false
2020,15,3,2000,1000,5120,false,false,false,false,false,true
2021,39,2,2000,5000,1024,false,false,false,false,false,false
2022,28,3,500,500,2048,false,false,false,false,true,false
2023,61,0,0,0,0,false,false,false,false,false,false
2024,41,1,300,0,0,false,false,false,false,false,false
2025,27,5,300,300,2048,false,false,true,false,false,true
2026,40,2,0,0,20480,false,false,false,false,false,false
2027,37,3,2678400,44640,51200,false,false,false,false,false,true
2028,23,4,2000,3000,3072,false,false,false,false,false,false
2029,30,1,300,300,0,false,false,false,false,false,false
2030,28,0,300,300,0,false,false,false,false,false,false
2031,57,1,0,300,0,false,false,false,false,false,false
2032,21,5,500,500,2048,false,true,false,false,false,true
2033,24,4,500,500,1024,false,false,true,false,false,true
2034,26,4,3000,3000,20480,false,true,true,false,true,false
2035,25,4,2000,5000,3072,false,true,false,false,true,false
2036,27,4,1000,1000,2048,false,false,false,true,false,true
2037,20,5,1000,3000,5120,false,false,true,true,false,false
2038,22,3,3000,1000,10485760,false,false,false,false,true,false
2039,18,3,500,500,1024,false,false,false,false,true,false
2040,21,4,3000,5000,5120,false,false,true,false,true,false
2041,25,5,5000,3000,10485760,false,true,true,false,false,true
2042,22,4,500,500,5120,false,false,true,false,false,false
2043,42,0,300,300,0,false,false,false,false,false,false
2044,27,3,2000,5000,1024,false,false,false,false,false,false
2045,29,5,3000,3000,3072,false,true,false,false,false,false
2046,40,2,0,300,1024,false,false,false,false,false,false
2047,16,3,1000,3000,10485760,false,false,false,false,false,true
2048,40,1,0,300,51200,false,false,false,false,false,false
2049,18,3,1000,3000,5120,false,false,false,false,false,false
2050,16,3,0,0,10485760,false,false,false,false,false,false
2051,28,3,1000,3000,51200,false,false,false,false,true,false
2052,17,3,0,0,5120,false,false,false,false,true,false
2053,40,1,500,0,51200,false,false,false,false,false,false
2054,26,1,300,300,0,false,false,false,false,false,false
2055,39,4,1000,3000,2048,false,false,false,false,false,false
2056,60,0,0,0,0,false,false,false,false,false,false
2057,17,1,300,300,2048,false,false,false,false,false,false
2058,25,3,2678400,44640,3072,false,false,false,false,false,true
2059,19,4,0,0,10485760,false,true,true,false,false,true
2060,23,4,300,300,1024,false,true,false,false,true,false
2061,21,3,2000,3000,10485760,false,false,false,false,false,true
2062,48,0,0,0,0,false,false,false,false,false,false
2063,16,3,3000,5000,10485760,false,false,false,false,false,true
2064,17,3,500,500,2048,false,false,false,false,false,true
2065,38,3,500,500,25600,false,false,false,false,false,true
2066,21,4,3000,5000,5120,false,false,true,true,true,false
2067,26,5,5000,2000,3072,false,false,true,false,true,false
2068,16,3,2000,5000,10485760,false,false,false,false,false,true
2069,29,3,0,0,15360,false,false,false,false,true,false
2070,33,5,5000,3000,15360,true,false,true,false,false,false
2071,46,1,300,0,0,false,false,false,false,false,false
2072,26,4,5000,3000,15360,true,false,false,false,true,false
2073,32,3,3000,1000,51200,false,false,false,false,true,false
2074,18,3,3000,2000,2048,false,false,false,false,true,false
2075,21,4,2000,1000,2048,false,false,true,false,false,true
2076,25,5,2678400,44640,25600,false,true,true,false,false,true
2077,23,3,500,500,10485760,false,false,false,false,false,true
2078,21,4,2678400,44640,25600,true,false,true,false,false,true
2079,65,0,0,0,0,false,false,false,false,false,false
2080,15,3,500,500,2048,false,false,false,false,true,false
2081,22,5,3000,3000,3072,false,false,true,false,false,false
2082,40,1,300,0,3072,false,false,false,false,false,false
2083,35,3,3000,3000,1024,false,false,false,false,true,false
2084,32,4,2678400,44640,2048,false,true,false,false,false,false
2085,35,2,300,300,200,false,false,false,false,false,false
2086,33,4,300,300,2048,false,false,true,false,false,false
2087,28,5,1000,3000,2048,true,false,true,false,false,false
2088,18,3,3000,5000,10485760,false,false,false,false,false,true
2089,15,3,1000,2000,2048,false,false,false,false,false,true
2090,18,3,2000,1000,5120,false,false,false,false,false,true
2091,16,3,1000,2000,2048,false,false,false,false,false,true
2092,33,5,2000,2000,3072,false,false,false,true,false,false
2093,38,2,0,0,3072,false,false,false,false,false,false
2094,31,4,5000,5000,2048,false,false,false,true,true,false
2095,20,5,3000,3000,3072,false,true,true,false,false,true
2096,18,1,300,300,1024,false,false,false,false,false,false
2097,39,3,300,300,1024,false,false,false,false,true,false
2098,26,3,2000,1000,1024,false,false,false,false,true,false
2099,25,4,3000,2000,25600,false,false,true,false,false,true
2100,27,5,0,0,51200,false,true,true,false,true,false
2101,56,1,300,300,0,false,false,false,false,false,false
2102,16,3,2000,1000,10485760,false,false,false,false,false,true
2103,69,0,300,0,0,false,false,false,false,false,false
2104,21,3,2678400,44640,5120,false,false,false,false,false,true
2105,24,5,1000,1000,3072,false,false,false,true,false,true
2106,28,4,5000,1000,2048,false,false,true,false,false,true
2107,21,5,2000,5000,5120,true,false,true,false,false,true
2108,34,4,300,300,10485760,false,false,true,false,false,false
2109,35,3,5000,1000,1024,false,false,false,false,false,true
2110,21,5,1000,5000,10485760,false,false,true,true,false,true
2111,22,5,2678400,44640,10240,false,false,true,true,false,true
2112,14,3,3000,1000,51200,false,false,false,false,false,false
2113,53,0,0,0,0,false,false,false,false,false,false
2114,23,4,2678400,44640,5120,true,false,false,false,true,false
2115,33,5,1000,5000,2048,true,false,true,false,false,false
2116,39,3,2678400,44640,3072,false,false,false,false,true,false
2117,36,2,3000,3000,2048,false,false,false,false,false,false
2118,28,4,3000,1000,3072,false,false,true,false,true,false
2119,24,3,0,0,5120,false,false,false,false,true,false
2120,15,3,5000,3000,3072,false,false,false,false,false,true
2121,16,3,500,500,2048,false,false,false,false,true,false
2122,32,4,2000,5000,2048,true,false,false,false,false,false
2123,20,3,3000,1000,10240,false,false,false,false,false,true
2124,21,5,5000,1000,1024,false,false,true,true,true,false
2125,26,3,0,0,15360,false,false,false,false,true,false
2126,33,5,2000,2000,20480,false,false,false,true,false,false
2127,35,2,500,500,15360,false,false,false,false,false,false
2128,31,1,500,500,300,false,false,false,false,false,false
2129,22,4,5000,2000,5120,false,false,true,false,false,false
2130,21,5,500,500,10485760,false,true,false,false,true,false
2131,25,4,3000,3000,2048,false,false,true,true,true,false
2132,32,4,3000,5000,1024,false,false,true,true,false,false
2133,18,3,500,500,10240,false,false,false,false,false,true
2134,48,0,0,0,0,false,false,false,false,false,false
2135,24,4,5000,1000,1024,false,false,true,true,false,false
2136,47,1,0,500,0,false,false,false,false,false,false
2137,16,3,2678400,44640,1024,false,false,false,false,true,false
2138,35,0,300,300,0,false,false,false,false,false,false
2139,28,5,5000,1000,3072,false,false,true,true,true,false
2140,26,4,1000,2000,2048,false,false,false,true,true,false
2141,16,3,300,300,5120,false,false,false,false,false,true
2142,31,4,2000,5000,1024,false,false,false,false,false,false
2143,20,4,300,300,5120,true,false,true,false,false,false
2144,20,4,3000,3000,15360,true,false,false,false,false,true
2145,15,3,0,0,5120,false,false,false,false,true,false
2146,17,3,500,500,10485760,false,false,false,false,false,true
2147,15,3,3000,5000,1024,false,false,false,false,false,true
2148,30,5,2000,3000,20480,false,true,false,false,true,false
2149,31,4,2678400,44640,3072,false,true,false,false,false,false
2150,33,5,1000,2000,3072,false,false,true,false,false,true
2151,37,4,5000,1000,25600,false,false,false,false,false,false
2152,34,0,0,0,0,false,false,false,false,false,false
2153,27,3,0,0,300,false,false,false,false,true,false
2154,23,5,500,500,1024,true,false,false,false,false,true
2155,22,5,1000,3000,15360,true,false,true,false,false,true
2156,75,1,0,500,0,false,false,false,false,false,false
2157,15,3,1000,3000,2048,false,false,false,false,false,false
2158,52,0,0,0,0,false,false,false,false,false,false
2159,28,4,1000,1000,51200,false,false,true,true,true,false
2160,32,4,500,500,1024,true,false,true,false,false,false
2161,17,3,5000,3000,3072,false,false,false,false,false,true
2162,27,5,300,300,20480,false,false,false,true,false,true
2163,36,3,2000,5000,2048,false,false,false,false,true,false
2164,35,3,0,0,51200,false,false,false,false,true,false
2165,34,5,5000,3000,51200,true,false,true,false,false,false
2166,26,5,1000,2000,3072,false,true,true,false,false,true
2167,19,5,1000,3000,5120,false,false,true,false,false,true
2168,18,3,500,500,3072,false,false,false,false,false,true
2169,21,3,300,300,51200,false,false,false,false,true,false
2170,28,1,0,0,300,false,false,false,false,false,false
2171,40,2,300,0,1024,false,false,false,false,false,false
2172,23,3,5000,5000,10485760,false,false,false,false,true,false
2173,29,4,300,300,25600,false,false,true,false,false,false
2174,71,0,0,0,0,false,false,false,false,false,false
2175,39,2,500,500,3072,false,false,false,false,false,false
2176,19,3,300,300,2048,false,false,false,false,true,false
2177,20,5,0,0,51200,false,true,true,false,false,true
2178,32,5,0,0,2048,false,false,true,false,false,true
2179,29,4,3000,2000,3072,true,false,true,false,false,true
2180,25,5,1000,1000,15360,false,true,false,false,true,false
2181,24,4,5000,5000,1024,false,false,true,true,true,false
2182,22,3,5000,3000,20480,false,false,false,false,false,true
2183,28,3,500,500,51200,false,false,false,false,false,true
2184,16,3,2000,2000,3072,false,false,false,false,true,false
2185,15,3,1000,3000,5120,false,false,false,false,false,true
2186,19,5,2678400,44640,1024,true,false,true,false,false,true
2187,18,2,500,500,10485760,false,false,false,false,false,false
2188,34,5,0,0,1024,false,false,true,true,false,true
2189,19,4,3000,1000,3072,true,false,false,false,false,true
2190,19,5,1000,2000,5120,true,false,true,false,false,true
2191,35,2,3000,3000,3072,false,false,false,false,false,false
2192,26,4,3000,5000,2048,false,true,false,false,false,true
2193,25,4,3000,3000,1024,false,true,false,false,false,true
2194,18,3,300,300,25600,false,false,false,false,false,true
2195,23,4,2678400,44640,5120,true,false,true,false,false,true
2196,14,3,5000,3000,5120,false,false,false,false,false,true
2197,18,1,0,0,5120,false,false,false,false,false,false
2198,24,5,0,0,2048,false,true,true,false,true,false
2199,58,0,0,0,0,false,false,false,false,false,false
2200,29,4,300,300,15360,false,true,true,false,true,false
2201,18,2,500,500,2048,false,false,false,false,false,false
2202,19,4,2000,2000,1024,false,false,true,false,true,false
2203,26,4,0,0,25600,false,false,true,false,false,true
2204,28,4,300,300,10240,false,true,false,false,true,false
2205,24,5,2678400,44640,1024,true,false,false,false,true,false
2206,34,4,2678400,44640,2048,true,false,true,false,true,false
2207,27,0,300,300,0,false,false,false,false,false,false
2208,19,4,5000,5000,2048,true,false,true,false,false,false
2209,37,1,300,300,0,false,false,false,false,false,false
2210,37,1,300,300,0,false,false,false,false,false,false
2211,53,0,300,0,0,false,false,false,false,false,false
2212,30,4,2000,3000,3072,true,false,true,false,false,false
2213,34,2,2000,1000,2048,false,false,false,false,false,false
2214,31,2,500,500,10485760,false,false,false,false,false,false
2215,19,4,2000,5000,1024,false,false,true,false,true,false
2216,27,5,5000,5000,3072,true,false,true,false,true,false
2217,21,4,300,300,10485760,false,false,false,true,true,false
2218,24,5,500,500,5120,true,false,false,false,true,false
2219,36,3,2678400,44640,10485760,false,false,false,false,false,true
2220,68,0,0,0,0,false,false,false,false,false,false
2221,34,5,1000,3000,2048,false,false,true,false,true,false
2222,34,2,2000,2000,1024,false,false,false,false,false,false
2223,26,4,300,300,3072,true,false,false,false,false,true
2224,66,0,300,0,0,false,false,false,false,false,false
2225,61,0,300,0,0,false,false,false,false,false,false
2226,23,4,5000,5000,5120,true,false,true,false,false,true
2227,33,4,5000,3000,2048,false,false,true,false,true,false
2228,28,3,300,300,300,false,false,false,false,false,true
2229,24,4,1000,2000,3072,false,true,false,false,false,true
2230,23,5,2678400,44640,3072,false,true,true,false,false,false
2231,23,5,2678400,44640,1024,false,false,false,true,true,false
2232,33,1,500,500,0,false,false,false,false,false,false
2233,24,5,500,500,2048,false,true,false,false,true,false
2234,14,3,5000,5000,51200,false,false,false,false,false,true
2235,27,4,3000,2000,3072,true,false,false,false,true,false
2236,20,5,1000,2000,51200,false,false,true,true,true,false
2237,20,3,500,500,3072,false,false,false,false,false,true
2238,25,5,1000,1000,10485760,true,false,false,false,false,true
2239,54,0,0,0,0,false,false,false,false,false,false
2240,24,4,0,0,1024,false,false,false,true,true,false
2241,33,2,0,0,3072,false,false,false,false,false,false
2242,14,3,1000,3000,5120,false,false,false,false,true,false
2243,27,5,300,300,15360,true,false,false,false,true,false
2244,18,2,0,0,25600,false,false,false,false,false,false
2245,24,4,1000,5000,5120,false,true,false,false,false,false
2246,29,5,2000,1000,3072,false,false,true,true,false,false
2247,25,3,3000,3000,2048,false,false,false,false,true,false
2248,34,3,3000,3000,10485760,false,false,false,false,false,false
2249,35,3,300,300,1024,false,false,false,false,false,true
2250,23,5,3000,3000,3072,false,false,true,false,false,true
2251,18,3,5000,1000,15360,false,false,false,false,false,true
2252,14,1,0,0,2048,false,false,false,false,false,false
2253,14,3,2000,3000,1024,false,false,false,false,false,false
2254,28,4,1000,5000,1024,false,false,false,true,false,true
2255,27,4,1000,2000,2048,false,false,true,false,false,true
2256,18,2,500,500,1024,false,false,false,false,false,false
2257,38,2,500,500,25600,false,false,false,false,false,false
2258,24,4,300,300,3072,false,true,false,false,false,true
2259,21,5,3000,3000,10485760,false,false,false,true,false,true
2260,16,3,1000,3000,5120,false,false,false,false,true,false
2261,19,5,2678400,44640,10485760,false,true,true,false,false,true
2262,18,3,3000,3000,1024,false,false,false,false,false,true
2263,28,4,500,500,2048,true,false,false,false,true,false
2264,20,4,0,0,10485760,false,true,false,false,true,false
2265,24,5,0,0,2048,true,false,true,false,false,true
2266,28,4,2000,5000,2048,false,false,true,true,false,true
2267,14,5,1000,5000,1024,false,false,false,false,false,false
2268,33,3,0,0,10485760,false,false,false,false,false,true
2269,34,4,2678400,44640,1024,false,false,true,false,false,false
2270,19,4,5000,2000,1024,false,false,true,true,false,false
2271,17,3,0,0,10485760,false,false,false,false,false,true
2272,15,3,300,300,2048,false,false,false,false,false,true
2273,40,2,300,0,10240,false,false,false,false,false,false
2274,15,3,500,500,10485760,false,false,false,false,false,true
2275,14,3,5000,3000,1024,false,false,false,false,true,false
2276,66,0,300,300,0,false,false,false,false,false,false
2277,16,3,1000,3000,5120,false,false,false,false,false,true
2278,26,5,0,0,25600,true,false,true,false,true,false
2279,18,3,0,0,3072,false,false,false,false,true,false
2280,17,3,1000,5000,3072,false,false,false,false,false,true
2281,15,3,300,300,1024,false,false,false,false,true,false
2282,35,3,3000,2000,1024,false,false,false,false,false,false
2283,39,3,5000,1000,2048,false,false,false,false,true,false
2284,25,4,500,500,10485760,false,true,true,false,true,false
2285,24,3,2678400,44640,1024,false,false,false,false,true,false
2286,26,0,500,500,0,false,false,false,false,false,false
2287,20,3,1000,3000,1024,false,false,false,false,false,true
2288,25,3,500,500,51200,false,false,false,false,false,true
2289,20,5,3000,1000,3072,true,false,true,false,false,true
2290,16,3,3000,5000,5120,false,false,false,false,false,true
2291,25,3,300,300,300,false,false,false,false,true,false
2292,19,3,5000,3000,2048,false,false,false,false,false,true
2293,21,4,500,500,3072,true,false,true,false,false,true
2294,21,3,3000,1000,5120,false,false,false,false,false,true
2295,15,3,0,0,3072,false,false,false,false,false,true
2296,15,3,2678400,44640,1024,false,false,false,false,true,false
2297,74,1,300,300,0,false,false,false,false,false,false
2298,28,4,3000,3000,3072,false,false,true,false,false,false
2299,18,3,3000,1000,1024,false,false,false,false,true,false
2300,31,4,1000,1000,3072,true,false,false,false,false,false
2301,34,4,0,0,1024,false,false,true,true,true,false
2302,52,0,0,300,0,false,false,false,false,false,false
2303,35,3,2000,1000,2048,false,false,false,false,false,false
2304,28,4,3000,2000,2048,true,false,false,false,true,false
2305,28,3,2678400,44640,1024,false,false,false,false,true,false
2306,15,2,3000,1000,2048,false,false,false,false,false,false
2307,35,2,0,0,200,false,false,false,false,false,false
2308,22,5,300,300,1024,false,false,true,false,true,false
2309,14,3,1000,5000,10485760,false,false,false,false,false,true
2310,17,3,3000,3000,1024,false,false,false,false,true,false
2311,25,3,0,0,300,false,false,false,false,true,false
2312,27,5,2678400,44640,2048,true,false,false,false,true,false
2313,40,1,0,300,100,false,false,false,false,false,false
2314,16,1,300,300,2048,false,false,false,false,false,false
2315,21,4,1000,2000,1024,false,false,true,true,true,false
2316,18,3,3000,5000,2048,false,false,false,false,false,true
2317,16,3,5000,3000,1024,false,false,false,false,true,false
2318,35,4,5000,3000,1024,false,false,false,false,false,false
2319,38,1,1000,1000,25600,false,false,false,false,false,false
2320,33,4,2678400,44640,51200,false,false,true,false,false,true
2321,18,5,1000,2000,1024,false,false,false,false,false,false
2322,22,3,0,0,1024,false,false,false,false,true,false
2323,46,0,300,300,0,false,false,false,false,false,false
2324,30,4,3000,1000,25600,false,true,true,false,false,false
2325,35,1,500,500,0,false,false,false,false,false,false
2326,29,2,1000,3000,51200,false,false,false,false,false,false
2327,30,5,3000,3000,1024,true,false,false,false,false,false
2328,19,5,2678400,44640,3072,false,false,true,false,true,false
2329,18,3,0,0,15360,false,false,false,false,true,false
2330,19,4,300,300,3072,false,false,true,false,true,false
2331,18,3,5000,1000,51200,false,false,false,false,false,true
2332,25,4,3000,3000,20480,false,false,false,true,true,false
2333,28,5,2678400,44640,10485760,false,false,true,false,false,true
2334,32,5,2678400,44640,2048,false,false,false,true,false,false
2335,30,4,2678400,44640,1024,false,false,true,false,false,false
2336,18,3,500,500,2048,false,false,false,false,true,false
2337,17,3,0,0,2048,false,false,false,false,true,false
2338,18,3,5000,2000,5120,false,false,false,false,true,false
2339,19,3,2000,1000,3072,false,false,false,false,false,true
2340,36,0,500,500,0,false,false,false,false,false,false
2341,16,3,3000,2000,5120,false,false,false,false,true,false
2342,15,3,5000,1000,2048,false,false,false,false,true,false
2343,17,3,300,300,25600,false,false,false,false,false,true
2344,61,0,0,0,0,false,false,false,false,false,false
2345,19,4,500,500,3072,false,false,true,true,true,false
2346,33,3,0,0,25600,false,false,false,false,true,false
2347,53,0,0,0,0,false,false,false,false,false,false
2348,32,4,0,0,1024,false,false,true,true,false,false
2349,27,3,3000,1000,15360,false,false,false,false,true,false
2350,16,3,2678400,44640,1024,false,false,false,false,false,true
2351,20,3,1000,2000,10485760,false,false,false,false,false,true
2352,18,3,2678400,44640,51200,false,false,false,false,true,false
2353,35,1,300,300,2048,false,false,false,false,false,false
2354,37,2,1000,1000,51200,false,false,false,false,false,false
2355,28,4,3000,2000,20480,false,false,true,false,true,false
2356,22,4,1000,3000,3072,false,true,true,false,true,false
2357,68,0,0,500,0,false,false,false,false,false,false
2358,20,5,3000,1000,10485760,false,false,true,false,true,false
2359,20,5,3000,5000,1024,false,false,false,true,false,false
2360,29,3,2000,3000,51200,false,false,false,false,false,true
2361,18,4,1000,3000,10485760,false,false,false,false,false,false
2362,18,3,1000,5000,5120,false,false,false,false,true,false
2363,35,0,0,0,0,false,false,false,false,false,false
2364,64,0,0,0,0,false,false,false,false,false,false
2365,15,3,5000,3000,3072,false,false,false,false,false,true
2366,32,5,2000,3000,1024,false,false,true,false,false,true
2367,24,3,500,500,20480,false,false,false,false,false,true
2368,61,0,0,0,0,false,false,false,false,false,false
2369,20,4,0,0,3072,true,false,true,false,true,false
2370,18,3,500,500,5120,false,false,false,false,false,true
2371,19,4,2678400,44640,10240,false,true,false,false,false,true
2372,22,5,2000,1000,5120,false,true,true,false,true,false
2373,22,5,300,300,1024,false,true,true,false,false,true
2374,39,1,500,500,2048,false,false,false,false,false,false
2375,18,3,0,0,3072,false,false,false,false,true,false
2376,17,5,2678400,44640,10485760,false,false,false,false,false,false
2377,18,3,0,0,10485760,false,false,false,false,true,false
2378,15,3,1000,2000,2048,false,false,false,false,false,false
2379,28,1,0,0,1024,false,false,false,false,false,false
2380,16,1,0,0,15360,false,false,false,false,false,false
2381,18,3,2000,5000,10485760,false,false,false,false,true,false
2382,18,3,300,300,1024,false,false,false,false,false,true
2383,28,5,500,500,1024,true,false,true,false,true,false
2384,18,3,1000,3000,10485760,false,false,false,false,false,true
2385,15,3,2678400,44640,10485760,false,false,false,false,false,true
2386,19,2,2678400,44640,5120,false,false,false,false,false,false
2387,18,3,2000,5000,3072,false,false,false,false,true,false
2388,52,0,300,0,0,false,false,false,false,false,false
2389,30,4,500,500,10485760,false,false,true,false,false,false
2390,18,3,0,0,1024,false,false,false,false,false,true
2391,26,3,0,0,1024,false,false,false,false,true,false
2392,35,3,1000,3000,3072,false,false,false,false,true,false
2393,15,3,1000,2000,2048,false,false,false,false,false,true
2394,34,3,2000,1000,3072,false,false,false,false,false,false
2395,59,1,0,500,0,false,false,false,false,false,false
2396,15,3,300,300,3072,false,false,false,false,false,false
2397,32,3,500,500,10485760,false,false,false,false,true,false
2398,37,3,1000,5000,2048,false,false,false,false,false,false
2399,39,4,5000,3000,1024,false,false,false,false,false,false
2400,33,5,2678400,44640,20480,false,false,true,true,false,false
2401,29,4,1000,1000,1024,false,false,true,false,false,false
2402,28,5,0,0,1024,true,false,true,false,false,true
2403,29,4,500,500,3072,true,false,false,false,false,false
2404,22,5,3000,2000,2048,false,true,false,false,true,false
2405,38,3,2000,3000,3072,false,false,false,false,true,false
2406,39,1,300,300,15360,false,false,false,false,false,false
2407,16,3,5000,5000,10485760,false,false,false,false,true,false
2408,18,3,5000,3000,1024,false,false,false,false,false,true
2409,14,3,5000,2000,1024,false,false,false,false,true,false
2410,30,3,2000,1000,3072,false,false,false,false,true,false
2411,18,5,2678400,44640,20480,false,false,false,false,false,false
2412,23,5,5000,3000,1024,false,true,true,false,false,false
2413,21,4,1000,1000,10485760,false,false,true,true,false,true
2414,46,0,0,0,0,false,false,false,false,false,false
2415,40,1,0,0,200,false,false,false,false,false,false
2416,40,2,0,0,10485760,false,false,false,false,false,false
2417,14,4,5000,3000,10485760,false,false,false,false,false,false
2418,17,3,500,500,25600,false,false,false,false,true,false
2419,32,4,2678400,44640,10485760,false,false,false,false,false,false
2420,21,4,300,300,1024,false,false,true,false,true,false
2421,29,1,300,300,200,false,false,false,false,false,false
2422,24,5,0,0,1024,false,false,true,false,false,true
2423,30,5,1000,5000,25600,false,false,false,false,false,false
2424,35,3,0,0,3072,false,false,false,false,false,true
2425,18,3,5000,1000,1024,false,false,false,false,true,false
2426,21,4,1000,2000,10485760,false,false,true,true,false,true
2427,14,3,0,0,5120,false,false,false,false,true,false
2428,25,5,2000,5000,1024,true,false,false,false,true,false
2429,28,5,0,0,2048,true,false,true,false,true,false
2430,36,3,1000,2000,1024,false,false,false,false,false,false
2431,34,3,5000,3000,1024,false,false,false,false,true,false
2432,25,4,2000,2000,2048,true,false,false,false,true,false
2433,25,4,2678400,44640,1024,true,false,true,false,false,true
2434,23,4,3000,2000,3072,false,false,true,false,false,true
2435,32,3,3000,5000,1024,false,false,false,false,false,true
2436,28,5,0,0,2048,true,false,true,false,false,true
2437,17,2,0,0,1024,false,false,false,false,false,false
2438,40,0,0,0,0,false,false,false,false,false,false
2439,25,4,3000,1000,51200,true,false,false,false,false,false
2440,30,3,1000,2000,20480,false,false,false,false,true,false
2441,26,5,5000,3000,3072,false,false,false,false,false,false
2442,26,3,3000,2000,3072,false,false,false,false,true,false
2443,56,0,300,300,0,false,false,false,false,false,false
2444,75,0,0,0,0,false,false,false,false,false,false
2445,35,2,0,0,15360,false,false,false,false,false,false
2446,22,4,1000,1000,2048,false,false,true,false,true,false
2447,26,5,0,0,3072,false,true,false,false,false,true
2448,26,5,2678400,44640,10240,false,false,true,false,false,true
2449,28,1,0,0,100,false,false,false,false,false,false
2450,28,3,1000,1000,3072,false,false,false,false,true,false
2451,45,0,0,0,0,false,false,false,false,false,false
2452,28,3,2678400,44640,25600,false,false,false,false,true,false
2453,23,5,3000,2000,2048,false,false,false,true,true,false
2454,22,5,2678400,44640,3072,false,false,false,true,true,false
2455,50,0,0,0,0,false,false,false,false,false,false
2456,18,3,1000,2000,2048,false,false,false,false,false,true
2457,36,5,5000,2000,2048,false,false,false,false,false,false
2458,35,3,2678400,44640,1024,false,false,false,false,false,false
2459,73,0,0,0,0,false,false,false,false,false,false
2460,36,4,2678400,44640,1024,false,false,false,false,false,false
2461,39,2,300,300,100,false,false,false,false,false,false
2462,36,2,300,300,200,false,false,false,false,false,false
2463,39,3,2678400,44640,15360,false,false,false,false,true,false
2464,40,2,0,0,10240,false,false,false,false,false,false
2465,16,4,3000,1000,5120,false,false,false,false,false,false
2466,28,4,0,0,25600,true,false,false,false,false,true
2467,33,4,1000,2000,20480,false,false,true,true,false,true
2468,14,3,0,0,10485760,false,false,false,false,false,true
2469,15,2,0,0,2048,false,false,false,false,false,false
2470,37,0,300,300,0,false,false,false,false,false,false
2471,34,5,2678400,44640,15360,false,false,true,false,true,false
2472,16,2,500,500,15360,false,false,false,false,false,false
2473,35,2,3000,2000,1024,false,false,false,false,false,false
2474,23,5,5000,3000,1024,false,false,true,true,false,false
2475,38,4,1000,2000,2048,false,false,false,false,false,false
2476,25,5,5000,2000,2048,false,true,false,false,false,true
2477,35,3,2000,3000,20480,false,false,false,false,false,true
2478,18,3,500,500,5120,false,false,false,false,true,false
2479,33,4,2000,5000,25600,false,false,false,true,false,true
2480,28,3,300,300,3072,false,false,false,false,false,true
2481,25,5,300,300,15360,true,false,true,false,true,false
2482,24,3,1000,2000,3072,false,false,false,false,true,false
2483,18,3,1000,2000,2048,false,false,false,false,true,false
2484,27,5,5000,1000,15360,true,false,true,false,true,false
2485,24,5,5000,3000,3072,false,false,false,true,false,true
